source_file,system_id,strategy,elapsed,basis_size,n_steps,reward,finished
Final_1000_3_10_10_0.3_weighted.csv,1,s_poly_entropy,0.004892110824584961,2,49,,1
Final_1000_3_10_10_0.3_weighted.csv,2,s_poly_entropy,0.003072977066040039,6,49,,1
Final_1000_3_10_10_0.3_weighted.csv,3,s_poly_entropy,0.003165721893310547,4,33,,1
Final_1000_3_10_10_0.3_weighted.csv,4,s_poly_entropy,0.005091190338134766,2,45,,1
Final_1000_3_10_10_0.3_weighted.csv,6,s_poly_entropy,0.006574869155883789,3,56,,1
Final_1000_3_10_10_0.3_weighted.csv,7,s_poly_entropy,0.012320756912231445,3,113,,1
Final_1000_3_10_10_0.3_weighted.csv,8,s_poly_entropy,0.014928340911865234,3,122,,1
Final_1000_3_10_10_0.3_weighted.csv,9,s_poly_entropy,0.08975625038146973,2,144,,1
Final_1000_3_10_10_0.3_weighted.csv,11,s_poly_entropy,0.004906177520751953,2,46,,1
Final_1000_3_10_10_0.3_weighted.csv,12,s_poly_entropy,23.961025714874268,3,897,,1
Final_1000_3_10_10_0.3_weighted.csv,13,s_poly_entropy,0.017379283905029297,6,80,,1
Final_1000_3_10_10_0.3_weighted.csv,14,s_poly_entropy,0.006401538848876953,3,48,,1
Final_1000_3_10_10_0.3_weighted.csv,16,s_poly_entropy,0.012207269668579102,3,42,,1
Final_1000_3_10_10_0.3_weighted.csv,17,s_poly_entropy,0.01260519027709961,8,89,,1
Final_1000_3_10_10_0.3_weighted.csv,18,s_poly_entropy,0.14003515243530273,8,144,,1
Final_1000_3_10_10_0.3_weighted.csv,19,s_poly_entropy,0.005021572113037109,2,50,,1
Final_1000_3_10_10_0.3_weighted.csv,21,s_poly_entropy,0.005035400390625,3,49,,1
Final_1000_3_10_10_0.3_weighted.csv,22,s_poly_entropy,0.006765127182006836,4,58,,1
Final_1000_3_10_10_0.3_weighted.csv,23,s_poly_entropy,0.004598140716552734,6,43,,1
Final_1000_3_10_10_0.3_weighted.csv,24,s_poly_entropy,0.008110761642456055,7,68,,1
Final_1000_3_10_10_0.3_weighted.csv,26,s_poly_entropy,0.016366958618164062,3,88,,1
Final_1000_3_10_10_0.3_weighted.csv,27,s_poly_entropy,0.2082977294921875,3,187,,1
Final_1000_3_10_10_0.3_weighted.csv,28,s_poly_entropy,0.012700319290161133,4,79,,1
Final_1000_3_10_10_0.3_weighted.csv,29,s_poly_entropy,0.2414870262145996,2,178,,1
Final_1000_3_10_10_0.3_weighted.csv,31,s_poly_entropy,0.013030052185058594,5,77,,1
Final_1000_3_10_10_0.3_weighted.csv,32,s_poly_entropy,0.03328704833984375,5,126,,1
Final_1000_3_10_10_0.3_weighted.csv,33,s_poly_entropy,0.008771419525146484,3,88,,1
Final_1000_3_10_10_0.3_weighted.csv,34,s_poly_entropy,0.006264448165893555,5,50,,1
Final_1000_3_10_10_0.3_weighted.csv,36,s_poly_entropy,0.005834102630615234,4,55,,1
Final_1000_3_10_10_0.3_weighted.csv,37,s_poly_entropy,0.0415349006652832,2,126,,1
Final_1000_3_10_10_0.3_weighted.csv,38,s_poly_entropy,0.006839752197265625,5,51,,1
