source_file,system_id,nvars,neqs,domain,strategy,elapsed,basis_size,n_steps,reward,finished
PHC_pack_ZZ.csv,1,6,6,GF,degree,0.024545669555664062,12,112,,1
PHC_pack_ZZ.csv,2,7,7,GF,degree,0.6043510437011719,22,210,,1
PHC_pack_ZZ.csv,3,8,8,GF,degree,1.6918368339538574,29,218,,1
PHC_pack_ZZ.csv,4,6,6,GF,degree,0.4933650493621826,26,122,,1
PHC_pack_ZZ.csv,5,4,4,GF,degree,0.04281330108642578,31,88,,1
PHC_pack_ZZ.csv,6,4,4,GF,degree,0.14960169792175293,14,137,,1
PHC_pack_ZZ.csv,7,5,5,GF,degree,0.14957976341247559,18,64,,1
PHC_pack_ZZ.csv,8,4,4,GF,degree,0.8504965305328369,25,103,,1
PHC_pack_ZZ.csv,9,4,4,GF,degree,25.41830086708069,92,429,,1
PHC_pack_ZZ.csv,10,10,10,GF,degree,0.020878314971923828,9,11,,1
PHC_pack_ZZ.csv,11,3,3,GF,degree,0.0057392120361328125,10,31,,1
PHC_pack_ZZ.csv,12,5,5,GF,degree,62.73856830596924,77,274,,1
PHC_pack_ZZ.csv,13,5,5,GF,degree,0.17890667915344238,20,120,,1
PHC_pack_ZZ.csv,14,6,6,GF,degree,6.692941904067993,45,652,,1
PHC_pack_ZZ.csv,15,7,7,GF,degree,600.0000324249268,0,0,,0
PHC_pack_ZZ.csv,16,8,8,GF,degree,600.0000398159027,0,0,,0
PHC_pack_ZZ.csv,17,12,12,GF,degree,11.00130844116211,79,648,,1
PHC_pack_ZZ.csv,18,8,8,GF,degree,20.956607818603516,39,159,,1
