source_file,system_id,nvars,neqs,domain,strategy,elapsed,basis_size,n_steps,reward,finished
PHC_pack_Final_noimag.csv,87,6,6,Q,degree,538.8477041721344,58,475,,1
PHC_pack_Final_noimag.csv,88,15,14,Q,degree,600.0031068325043,0,0,,0
PHC_pack_Final_noimag.csv,89,13,12,Q,degree,600.0012261867523,0,0,,0
PHC_pack_Final_noimag.csv,90,13,12,Q,degree,600.0001814365387,0,0,,0
PHC_pack_Final_noimag.csv,91,17,16,Q,degree,600.0038478374481,0,0,,0
PHC_pack_Final_noimag.csv,92,13,12,Q,degree,600.0022954940796,0,0,,0
PHC_pack_Final_noimag.csv,93,9,9,Q,degree,600.0001730918884,0,0,,0
PHC_pack_Final_noimag.csv,94,9,9,Q,degree,600.0011639595032,0,0,,0
PHC_pack_Final_noimag.csv,95,6,6,Q,degree,0.42829251289367676,25,124,,1
PHC_pack_Final_noimag.csv,96,6,6,Q,degree,12.048789501190186,25,123,,1
PHC_pack_Final_noimag.csv,97,4,4,Q,degree,0.21153473854064941,10,39,,1
PHC_pack_Final_noimag.csv,98,5,5,Q,degree,600.0155704021454,0,0,,0
PHC_pack_Final_noimag.csv,99,6,6,Q,degree,600.0015187263489,0,0,,0
PHC_pack_Final_noimag.csv,100,7,7,Q,degree,600.0010867118835,0,0,,0
PHC_pack_Final_noimag.csv,101,8,8,Q,degree,600.0000758171082,0,0,,0
PHC_pack_Final_noimag.csv,109,9,9,Q,degree,600.0000360012054,0,0,,0
PHC_pack_Final_noimag.csv,110,10,10,Q,degree,600.0000591278076,0,0,,0
PHC_pack_Final_noimag.csv,111,11,11,Q,degree,600.0000245571136,0,0,,0
PHC_pack_Final_noimag.csv,112,10,10,Q,degree,600.0071914196014,0,0,,0

