source_file,system_id,nvars,neqs,domain,strategy,elapsed,basis_size,n_steps,reward,finished
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,54,9,9,Q,normal,8.12912392616272,20,397,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,55,6,6,Q,normal,600.015947341919,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,56,9,9,Q,normal,600.0005962848663,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,57,7,6,Q,normal,0.17412042617797852,11,84,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,58,6,6,Q,normal,600.0001425743103,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,59,7,7,Q,normal,600.0002176761627,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,60,8,8,Q,normal,600.0001182556152,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,61,5,5,Q,normal,0.05186724662780762,9,20,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,62,6,6,Q,normal,0.045493125915527344,17,53,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,63,7,7,Q,normal,0.40140366554260254,33,134,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,64,8,8,Q,normal,4.143781423568726,65,327,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,65,3,3,Q,normal,0.0014262199401855469,3,0,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,66,5,5,Q,normal,12.192050218582153,37,207,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,67,3,3,Q,normal,0.037015676498413086,18,41,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,68,8,8,Q,normal,0.03228926658630371,15,38,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,69,2,2,Q,normal,0.003147125244140625,6,7,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,70,4,4,Q,normal,0.002528667449951172,9,18,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,71,5,5,Q,normal,0.0013082027435302734,5,9,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,73,6,6,Q,normal,0.03481245040893555,13,30,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,74,8,8,Q,normal,600.0001175403595,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,75,4,4,Q,normal,0.030939102172851562,10,22,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv,76,5,5,Q,normal,0.00032830238342285156,5,0,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,77,3,3,Q,normal,1.3434131145477295,10,34,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,78,7,7,Q,normal,6.637919187545776,41,174,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,79,8,8,Q,normal,104.82779669761658,74,395,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,80,9,9,Q,normal,600.0001091957092,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,81,10,10,Q,normal,600.0001180171967,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,82,11,11,Q,normal,600.0000264644623,0,0,,0
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,83,4,4,Q,normal,0.056940555572509766,10,29,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,84,5,5,Q,normal,40.27563405036926,25,82,,1
/home/uzma/Documents/ISSAC_up/PHC_pack_Final_noimag.csv2.csv,85,6,6,Q,normal,600.0766670703888,0,0,,0
