source_file,system_id,nvars,neqs,domain,strategy,elapsed,basis_size,n_steps,reward,finished
PHC_pack_Final_noimag.csv,1,6,6,Q,sugar,0.03233170509338379,12,130,,1
PHC_pack_Final_noimag.csv,2,7,7,Q,sugar,0.8033633232116699,22,226,,1
PHC_pack_Final_noimag.csv,3,8,8,Q,sugar,5.819661617279053,29,342,,1
PHC_pack_Final_noimag.csv,4,6,6,Q,sugar,5.270256042480469,26,112,,1
PHC_pack_Final_noimag.csv,5,4,4,Q,sugar,0.034255266189575195,31,88,,1
PHC_pack_Final_noimag.csv,6,4,4,Q,sugar,0.10489940643310547,8,102,,1
PHC_pack_Final_noimag.csv,7,5,5,Q,sugar,0.3110666275024414,20,64,,1
PHC_pack_Final_noimag.csv,8,4,4,Q,sugar,0.716442346572876,25,91,,1
PHC_pack_Final_noimag.csv,9,4,4,Q,sugar,600.0001678466797,0,0,,0
PHC_pack_Final_noimag.csv,10,10,10,Q,sugar,0.07751297950744629,20,50,,1
PHC_pack_Final_noimag.csv,11,3,3,Q,sugar,0.0036678314208984375,10,27,,1
PHC_pack_Final_noimag.csv,12,5,5,Q,sugar,56.4812707901001,77,275,,1
PHC_pack_Final_noimag.csv,13,5,5,Q,sugar,0.12075328826904297,20,124,,1
PHC_pack_Final_noimag.csv,14,6,6,Q,sugar,2.289726734161377,45,372,,1
PHC_pack_Final_noimag.csv,15,7,7,Q,sugar,600.0001158714294,0,0,,0
PHC_pack_Final_noimag.csv,16,8,8,Q,sugar,600.0000281333923,0,0,,0
PHC_pack_Final_noimag.csv,17,12,12,Q,sugar,600.0013573169708,0,0,,0
PHC_pack_Final_noimag.csv,18,8,8,Q,sugar,15.952816009521484,39,159,,1
PHC_pack_Final_noimag.csv,19,10,10,Q,sugar,18.00353741645813,45,243,,1
