source_file,system_id,nvars,neqs,domain,strategy,elapsed,basis_size,n_steps,reward,finished
PHC_pack_ZZ.csv,1,6,6,GF,normal,0.02753925323486328,12,115,,1
PHC_pack_ZZ.csv,2,7,7,GF,normal,0.9018142223358154,22,211,,1
PHC_pack_ZZ.csv,3,8,8,GF,normal,2.530310869216919,29,264,,1
PHC_pack_ZZ.csv,4,6,6,GF,normal,0.49959850311279297,26,118,,1
PHC_pack_ZZ.csv,5,4,4,GF,normal,0.0823979377746582,31,112,,1
PHC_pack_ZZ.csv,6,4,4,GF,normal,0.43343162536621094,14,168,,1
PHC_pack_ZZ.csv,7,5,5,GF,normal,0.12471199035644531,18,74,,1
PHC_pack_ZZ.csv,8,4,4,GF,normal,0.8769514560699463,25,102,,1
PHC_pack_ZZ.csv,9,4,4,GF,normal,36.83744263648987,92,477,,1
PHC_pack_ZZ.csv,10,10,10,GF,normal,0.021205663681030273,9,11,,1
PHC_pack_ZZ.csv,11,3,3,GF,normal,0.006144046783447266,10,31,,1
PHC_pack_ZZ.csv,12,5,5,GF,normal,66.88253974914551,77,276,,1
PHC_pack_ZZ.csv,13,5,5,GF,normal,0.14047455787658691,20,117,,1
PHC_pack_ZZ.csv,14,6,6,GF,normal,6.592010498046875,45,665,,1
PHC_pack_ZZ.csv,15,7,7,GF,normal,600.0000240802765,0,0,,0
PHC_pack_ZZ.csv,16,8,8,GF,normal,600.0000262260437,0,0,,0
PHC_pack_ZZ.csv,17,12,12,GF,normal,12.393754482269287,79,633,,1
PHC_pack_ZZ.csv,18,8,8,GF,normal,13.873552083969116,39,159,,1
